,dino_bin
2016021238,0
2016021239,0
2016021240,0
2016021241,0
2016021242,0
2016021243,0
2016021244,0
2016021245,0
2016021246,0
2016021247,0
2016021248,0
201602131,0
201602132,0
201602133,0
201602134,0
201602135,0
201602136,0
201602137,1
201602138,0
201602139,0
2016021310,0
2016021311,0
2016021312,0
2016021313,0
2016021314,0
2016021315,0
2016021316,0
2016021317,0
2016021318,0
2016021319,0
2016021320,0
2016021321,0
2016021322,0
2016021323,0
2016021324,0
2016021325,0
2016021326,0
2016021327,0
2016021328,0
2016021329,0
2016021330,0
2016021331,0
2016021332,0
2016021333,0
2016021334,0
2016021335,0
2016021336,1
2016021337,0
2016021338,0
2016021339,0
2016021340,0
2016021341,0
2016021342,0
2016021343,0
2016021344,0
2016021345,0
2016021346,0
2016021347,0
2016021348,0
201602141,0
201602142,0
201602143,0
201602144,0
201602145,0
201602146,0
201602147,1
201602148,0
201602149,0
2016021410,0
2016021411,0
2016021412,0
2016021413,0
2016021414,0
2016021415,0
2016021416,0
2016021417,0
2016021418,0
2016021419,0
2016021420,0
2016021421,0
2016021422,0
2016021423,0
2016021424,0
2016021425,0
2016021426,0
2016021427,0
2016021428,0
2016021429,0
2016021430,0
2016021431,0
2016021432,0
2016021433,0
2016021434,0
2016021435,0
2016021436,1
2016021437,0
2016021438,0
2016021439,0
2016021440,0
2016021441,0
2016021442,0
2016021443,0
2016021444,0
2016021445,0
2016021446,0
2016021447,1
2016021448,0
201602151,0
201602152,1
201602153,1
201602154,1
201602155,1
201602156,1
201602157,1
201602158,0
201602159,0
2016021510,0
2016021511,0
2016021512,0
2016021513,0
2016021514,1
2016021515,0
2016021516,0
2016021517,1
2016021518,1
2016021519,0
2016021520,1
2016021521,1
2016021522,0
2016021523,0
2016021524,0
2016021525,0
2016021526,0
2016021527,0
2016021528,0
2016021529,0
2016021530,0
2016021531,0
2016021532,0
2016021533,0
2016021534,0
2016021535,0
2016021536,1
2016021537,1
2016021538,1
2016021539,1
2016021540,0
2016021541,0
2016021542,0
2016021543,0
2016021544,0
2016021545,0
2016021546,0
2016021547,0
2016021548,0
201602161,0
201602162,0
201602163,1
201602164,0
201602165,0
201602166,0
201602167,1
201602168,0
201602169,0
2016021610,0
2016021611,0
2016021612,0
2016021613,1
2016021614,0
2016021615,1
2016021616,1
2016021617,1
2016021618,0
2016021619,0
2016021620,0
2016021621,0
2016021622,1
2016021623,0
2016021624,0
2016021625,0
2016021626,0
2016021627,0
2016021628,0
2016021629,0
2016021630,0
2016021631,0
2016021632,0
2016021633,0
2016021634,1
2016021635,0
2016021636,0
2016021637,0
2016021638,0
2016021639,0
2016021640,0
2016021641,0
2016021642,0
2016021643,0
2016021644,0
2016021645,1
2016021646,1
2016021647,0
2016021648,1
201602171,0
201602172,1
201602173,1
201602174,0
201602175,0
201602176,0
201602177,1
201602178,0
201602179,0
2016021710,0
2016021711,1
2016021712,1
2016021713,0
2016021714,0
2016021715,1
2016021716,1
2016021717,0
2016021718,0
2016021719,0
2016021720,0
2016021721,0
2016021722,0
2016021723,0
2016021724,0
2016021725,0
2016021726,0
2016021727,0
2016021728,0
2016021729,0
2016021730,0
2016021731,0
2016021732,0
2016021733,0
2016021734,0
2016021735,0
2016021736,0
2016021737,0
2016021738,0
2016021739,1
2016021740,1
2016021741,0
2016021742,0
2016021743,0
2016021744,0
2016021745,0
2016021746,0
2016021747,0
2016021748,0
201602181,0
201602182,0
201602183,0
201602184,0
201602185,0
201602186,0
201602187,0
201602188,0
201602189,0
2016021810,0
2016021811,0
2016021812,1
2016021813,0
2016021814,0
2016021815,0
2016021816,0
2016021817,0
2016021818,0
2016021819,0
2016021820,0
2016021821,0
2016021822,0
2016021823,0
2016021824,0
2016021825,0
2016021826,0
2016021827,0
2016021828,0
2016021829,0
2016021830,0
2016021831,0
2016021832,0
2016021833,0
2016021834,0
2016021835,0
2016021836,1
2016021837,0
2016021838,0
2016021839,0
2016021840,0
2016021841,0
2016021842,0
2016021843,0
2016021844,0
2016021845,0
2016021846,0
2016021847,0
2016021848,0
201602191,0
201602192,0
201602193,0
201602194,1
201602195,0
201602196,0
201602197,0
201602198,0
201602199,0
2016021910,0
2016021911,0
2016021912,0
2016021913,0
2016021914,0
2016021915,0
2016021916,0
2016021917,0
2016021918,0
2016021919,0
2016021920,0
2016021921,0
2016021922,0
2016021923,0
2016021924,0
2016021925,0
2016021926,0
2016021927,0
2016021928,0
2016021929,1
2016021930,1
2016021931,1
2016021932,1
2016021933,0
2016021934,0
2016021935,0
2016021936,0
2016021937,0
2016021938,0
2016021939,0
2016021940,0
2016021941,1
2016021942,1
2016021943,1
2016021944,1
2016021945,1
2016021946,0
2016021947,1
2016021948,0
201602201,0
201602202,0
201602203,1
201602204,0
201602205,0
201602206,0
201602207,0
201602208,0
201602209,0
2016022010,0
2016022011,0
2016022012,0
2016022013,1
2016022014,1
2016022015,0
2016022016,0
2016022017,0
2016022018,0
2016022019,0
2016022020,0
2016022021,0
2016022022,0
2016022023,0
2016022024,0
2016022025,1
2016022026,0
2016022027,0
2016022028,0
2016022029,0
2016022030,0
2016022031,0
2016022032,0
2016022033,0
2016022034,0
2016022035,1
2016022036,0
2016022037,0
2016022038,0
2016022039,0
2016022040,0
2016022041,1
2016022042,0
2016022043,0
2016022044,0
2016022045,0
2016022046,0
2016022047,0
2016022048,0
201602211,0
201602212,0
201602213,0
201602214,1
201602215,0
201602216,0
201602217,0
201602218,0
201602219,0
2016022110,0
2016022111,0
2016022112,0
2016022113,0
2016022114,0
2016022115,0
2016022116,1
2016022117,1
2016022118,0
2016022119,0
2016022120,0
2016022121,0
2016022122,0
2016022123,0
2016022124,0
2016022125,0
2016022126,0
2016022127,1
2016022128,0
2016022129,0
2016022130,0
2016022131,0
2016022132,0
2016022133,0
2016022134,0
2016022135,0
2016022136,1
2016022137,0
2016022138,0
2016022139,0
2016022140,0
2016022141,0
2016022142,0
2016022143,0
2016022144,1
2016022145,1
2016022146,0
2016022147,1
2016022148,0
201602221,0
201602222,0
201602223,0
201602224,0
201602225,0
201602226,0
201602227,0
201602228,0
201602229,0
2016022210,1
2016022211,0
2016022212,1
2016022213,0
2016022214,0
2016022215,0
2016022216,0
2016022217,0
2016022218,0
2016022219,0
2016022220,0
2016022221,0
2016022222,0
2016022223,0
2016022224,0
2016022225,0
2016022226,0
2016022227,0
2016022228,0
2016022229,0
2016022230,0
2016022231,0
2016022232,0
2016022233,0
2016022234,1
2016022235,1
2016022236,0
2016022237,0
2016022238,0
2016022239,0
2016022240,1
2016022241,0
2016022242,0
2016022243,0
2016022244,1
2016022245,0
2016022246,0
2016022247,1
2016022248,0
201602231,0
201602232,0
201602233,1
201602234,0
201602235,0
201602236,0
201602237,0
201602238,0
201602239,0
2016022310,0
2016022311,0
2016022312,0
2016022313,1
2016022314,1
2016022315,0
2016022316,0
2016022317,0
2016022318,0
2016022319,0
2016022320,0
2016022321,0
2016022322,0
2016022323,0
2016022324,0
2016022325,0
2016022326,0
2016022327,0
2016022328,0
2016022329,0
2016022330,0
2016022331,0
2016022332,0
2016022333,0
2016022334,0
2016022335,0
2016022336,0
2016022337,0
2016022338,0
2016022339,1
2016022340,1
2016022341,0
2016022342,0
2016022343,0
2016022344,0
2016022345,0
2016022346,0
2016022347,0
2016022348,0
201602241,0
201602242,0
201602243,0
201602244,0
201602245,0
201602246,0
201602247,1
201602248,0
201602249,0
2016022410,0
2016022411,0
2016022412,0
2016022413,1
2016022414,1
2016022415,1
2016022416,0
2016022417,0
2016022418,0
2016022419,0
2016022420,0
2016022421,0
2016022422,0
2016022423,0
2016022424,0
2016022425,0
2016022426,0
2016022427,0
2016022428,0
2016022429,0
2016022430,0
2016022431,0
2016022432,0
2016022433,0
2016022434,0
2016022435,0
2016022436,0
2016022437,0
2016022438,0
2016022439,1
2016022440,1
2016022441,0
2016022442,0
2016022443,0
2016022444,0
2016022445,0
2016022446,0
2016022447,0
2016022448,0
201602251,0
201602252,0
201602253,0
201602254,0
201602255,0
201602256,0
201602257,0
201602258,0
201602259,0
2016022510,0
2016022511,0
2016022512,0
2016022513,1
2016022514,1
2016022515,1
2016022516,0
2016022517,0
2016022518,0
2016022519,0
2016022520,0
2016022521,0
2016022522,0
2016022523,0
2016022524,0
2016022525,0
2016022526,0
2016022527,0
2016022528,0
2016022529,0
2016022530,0
2016022531,0
2016022532,0
2016022533,0
2016022534,0
2016022535,0
2016022536,0
2016022537,0
2016022538,0
2016022539,0
2016022540,0
2016022541,0
2016022542,0
2016022543,1
2016022544,0
2016022545,1
2016022546,0
2016022547,1
2016022548,1
201602261,0
201602262,0
201602263,0
201602264,0
201602265,0
201602266,1
201602267,0
201602268,0
201602269,0
2016022610,0
2016022611,0
2016022612,0
2016022613,0
2016022614,1
2016022615,1
2016022616,1
2016022617,1
2016022618,0
2016022619,1
2016022620,0
2016022621,0
2016022622,0
2016022623,0
2016022624,0
2016022625,0
2016022626,0
2016022627,0
2016022628,0
2016022629,0
2016022630,0
2016022631,0
2016022632,0
2016022633,0
2016022634,0
2016022635,0
2016022636,0
2016022637,0
2016022638,0
2016022639,1
2016022640,0
2016022641,0
2016022642,0
2016022643,0
2016022644,0
2016022645,0
2016022646,0
2016022647,0
2016022648,1
201602271,1
201602272,1
201602273,1
201602274,0
201602275,0
201602276,0
201602277,0
201602278,0
201602279,0
2016022710,0
2016022711,0
2016022712,0
2016022713,0
2016022714,0
2016022715,0
2016022716,0
2016022717,0
2016022718,1
2016022719,1
2016022720,0
2016022721,0
2016022722,0
2016022723,0
2016022724,0
2016022725,1
2016022726,0
2016022727,0
2016022728,0
2016022729,0
2016022730,0
2016022731,0
2016022732,0
2016022733,0
2016022734,0
2016022735,0
2016022736,0
2016022737,1
2016022738,1
2016022739,1
2016022740,0
2016022741,0
2016022742,0
2016022743,0
2016022744,0
2016022745,0
2016022746,0
2016022747,0
2016022748,1
201602281,1
201602282,0
201602283,1
201602284,0
201602285,0
201602286,0
201602287,0
201602288,0
201602289,0
2016022810,0
2016022811,0
2016022812,0
2016022813,0
2016022814,0
2016022815,0
2016022816,0
2016022817,0
2016022818,0
2016022819,0
2016022820,0
2016022821,0
2016022822,0
2016022823,0
2016022824,0
2016022825,0
2016022826,0
2016022827,0
2016022828,0
2016022829,0
2016022830,0
2016022831,0
2016022832,0
2016022833,0
2016022834,0
2016022835,0
2016022836,1
2016022837,1
2016022838,1
2016022839,0
2016022840,1
2016022841,1
2016022842,0
2016022843,0
2016022844,0
2016022845,0
2016022846,0
2016022847,0
2016022848,0
201602291,0
201602292,0
201602293,0
201602294,0
201602295,0
201602296,0
201602297,0
201602298,0
201602299,0
2016022910,0
2016022911,0
2016022912,0
2016022913,0
2016022914,0
2016022915,0
2016022916,0
2016022917,0
2016022918,0
2016022919,0
2016022920,0
2016022921,0
2016022922,0
2016022923,0
2016022924,0
2016022925,0
2016022926,0
2016022927,0
2016022928,0
2016022929,0
2016022930,0
2016022931,0
2016022932,0
2016022933,0
2016022934,0
2016022935,1
2016022936,1
2016022937,1
2016022938,1
2016022939,0
2016022940,0
2016022941,0
2016022942,0
2016022943,0
2016022944,0
2016022945,0
2016022946,0
2016022947,0
2016022948,0
201603011,0
201603012,0
201603013,0
201603014,0
201603015,0
201603016,0
201603017,0
201603018,0
201603019,0
2016030110,0
2016030111,0
2016030112,0
2016030113,1
2016030114,1
2016030115,1
2016030116,0
2016030117,0
2016030118,0
2016030119,1
2016030120,1
2016030121,1
2016030122,0
2016030123,0
2016030124,0
2016030125,0
2016030126,0
2016030127,0
2016030128,0
2016030129,0
2016030130,0
2016030131,0
2016030132,0
2016030133,0
2016030134,0
2016030135,0
2016030136,1
2016030137,0
2016030138,0
2016030139,0
2016030140,1
2016030141,0
2016030142,0
2016030143,0
2016030144,1
2016030145,0
2016030146,0
2016030147,1
2016030148,0
201603021,1
201603022,1
201603023,1
201603024,1
201603025,1
201603026,0
201603027,0
201603028,1
201603029,1
2016030210,0
2016030211,1
2016030212,0
2016030213,1
2016030214,0
2016030215,0
2016030216,0
2016030217,0
2016030218,1
2016030219,1
2016030220,1
2016030221,1
2016030222,0
2016030223,1
2016030224,0
2016030225,0
2016030226,0
2016030227,0
2016030228,0
2016030229,0
2016030230,0
2016030231,0
2016030232,0
2016030233,0
2016030234,0
2016030235,0
2016030236,1
2016030237,0
2016030238,0
2016030239,0
2016030240,1
2016030241,1
2016030242,0
2016030243,0
2016030244,0
2016030245,0
2016030246,0
2016030247,0
2016030248,0
201603031,1
201603032,1
201603033,1
201603034,0
201603035,1
201603036,0
201603037,1
201603038,0
201603039,0
2016030310,1
2016030311,1
2016030312,0
2016030313,1
2016030314,0
2016030315,1
2016030316,1
2016030317,0
2016030318,0
2016030319,0
2016030320,0
2016030321,0
2016030322,0
2016030323,0
2016030324,0
2016030325,0
2016030326,0
2016030327,0
2016030328,0
2016030329,0
2016030330,0
2016030331,0
2016030332,0
2016030333,0
2016030334,0
2016030335,0
2016030336,1
2016030337,0
2016030338,0
2016030339,0
2016030340,0
2016030341,1
2016030342,1
2016030343,0
2016030344,0
2016030345,0
2016030346,1
2016030347,0
2016030348,0
201603041,1
201603042,0
201603043,0
201603044,0
201603045,0
201603046,0
201603047,0
201603048,0
201603049,0
2016030410,0
2016030411,1
2016030412,1
2016030413,1
2016030414,1
2016030415,0
2016030416,0
2016030417,0
2016030418,0
2016030419,0
2016030420,0
2016030421,0
2016030422,0
2016030423,0
2016030424,0
2016030425,0
2016030426,0
2016030427,0
2016030428,0
2016030429,0
2016030430,0
2016030431,0
2016030432,0
2016030433,0
2016030434,0
2016030435,0
2016030436,0
2016030437,0
2016030438,0
2016030439,0
2016030440,0
2016030441,0
2016030442,0
2016030443,1
2016030444,0
2016030445,0
2016030446,0
2016030447,0
2016030448,0
201603051,0
201603052,0
201603053,0
201603054,0
201603055,0
201603056,1
201603057,0
201603058,0
201603059,1
2016030510,0
2016030511,0
2016030512,1
2016030513,0
2016030514,0
2016030515,0
2016030516,0
2016030517,0
2016030518,0
2016030519,1
2016030520,0
2016030521,0
2016030522,0
2016030523,0
2016030524,0
2016030525,0
2016030526,0
2016030527,0
2016030528,0
2016030529,0
2016030530,0
2016030531,0
2016030532,0
2016030533,0
2016030534,0
2016030535,0
2016030536,0
2016030537,0
2016030538,1
2016030539,1
2016030540,0
2016030541,0
2016030542,0
2016030543,0
2016030544,0
2016030545,0
2016030546,0
2016030547,0
2016030548,0
201603061,0
201603062,0
201603063,0
201603064,0
201603065,1
201603066,0
201603067,0
201603068,0
201603069,0
2016030610,0
2016030611,0
2016030612,0
2016030613,0
2016030614,0
2016030615,0
2016030616,0
2016030617,1
2016030618,1
2016030619,0
2016030620,0
2016030621,0
2016030622,0
2016030623,0
2016030624,0
2016030625,0
2016030626,0
2016030627,0
2016030628,0
2016030629,0
2016030630,0
2016030631,0
2016030632,0
2016030633,0
2016030634,0
2016030635,0
2016030636,0
2016030637,1
2016030638,1
2016030639,0
2016030640,0
2016030641,0
2016030642,1
2016030643,1
2016030644,1
2016030645,0
2016030646,0
2016030647,0
2016030648,0
201603071,1
201603072,0
201603073,1
201603074,0
201603075,0
201603076,1
201603077,0
201603078,0
201603079,0
2016030710,0
2016030711,1
2016030712,1
2016030713,1
2016030714,0
2016030715,1
2016030716,0
2016030717,0
2016030718,0
2016030719,0
2016030720,0
2016030721,0
2016030722,0
2016030723,0
2016030724,0
2016030725,0
2016030726,0
2016030727,0
2016030728,0
2016030729,0
2016030730,0
2016030731,0
2016030732,0
2016030733,0
2016030734,0
2016030735,0
2016030736,1
2016030737,1
2016030738,1
2016030739,0
2016030740,1
2016030741,0
2016030742,0
2016030743,0
2016030744,0
2016030745,0
2016030746,0
2016030747,0
2016030748,1
201603081,1
201603082,1
201603083,0
201603084,0
201603085,0
201603086,0
201603087,0
201603088,0
201603089,1
2016030810,0
2016030811,0
2016030812,1
2016030813,1
2016030814,0
2016030815,0
2016030816,0
2016030817,0
2016030818,1
2016030819,0
2016030820,0
2016030821,0
2016030822,0
2016030823,0
2016030824,0
2016030825,0
2016030826,0
2016030827,0
2016030828,0
2016030829,0
2016030830,0
2016030831,0
2016030832,0
2016030833,0
2016030834,0
2016030835,0
2016030836,0
2016030837,0
2016030838,0
2016030839,0
2016030840,0
2016030841,0
2016030842,0
2016030843,0
2016030844,0
2016030845,1
2016030846,0
2016030847,0
2016030848,1
201603091,1
201603092,1
201603093,1
201603094,1
201603095,1
201603096,1
201603097,1
201603098,0
201603099,0
2016030910,0
2016030911,0
2016030912,0
2016030913,1
2016030914,0
2016030915,0
2016030916,0
2016030917,0
2016030918,0
2016030919,0
2016030920,0
2016030921,0
2016030922,0
2016030923,0
2016030924,0
2016030925,0
2016030926,0
2016030927,0
2016030928,0
2016030929,0
2016030930,0
2016030931,0
2016030932,0
2016030933,0
2016030934,0
2016030935,0
2016030936,1
2016030937,1
2016030938,1
2016030939,1
2016030940,1
2016030941,1
2016030942,0
2016030943,0
2016030944,0
2016030945,0
2016030946,1
2016030947,0
2016030948,1
201603101,0
201603102,0
201603103,0
201603104,0
201603105,0
201603106,0
201603107,0
201603108,0
201603109,0
2016031010,0
2016031011,0
2016031012,1
2016031013,1
2016031014,0
2016031015,0
2016031016,0
2016031017,0
2016031018,0
2016031019,0
2016031020,0
2016031021,0
2016031022,0
2016031023,0
2016031024,0
2016031025,0
2016031026,0
2016031027,0
2016031028,0
2016031029,0
2016031030,0
2016031031,0
2016031032,0
2016031033,0
2016031034,0
2016031035,0
2016031036,0
2016031037,0
2016031038,0
2016031039,1
2016031040,1
2016031041,1
2016031042,1
2016031043,1
2016031044,0
2016031045,0
2016031046,0
2016031047,1
2016031048,0
201603111,0
201603112,0
201603113,0
201603114,0
201603115,0
201603116,0
201603117,0
201603118,0
201603119,0
2016031110,0
2016031111,0
2016031112,0
2016031113,1
2016031114,0
2016031115,0
2016031116,0
2016031117,0
2016031118,0
2016031119,0
2016031120,0
2016031121,0
2016031122,0
2016031123,0
2016031124,0
2016031125,0
2016031126,0
2016031127,0
2016031128,0
2016031129,0
2016031130,0
2016031131,0
2016031132,0
2016031133,0
2016031134,0
2016031135,0
2016031136,0
2016031137,1
2016031138,1
2016031139,0
2016031140,0
2016031141,0
2016031142,0
2016031143,0
2016031144,0
2016031145,0
2016031146,0
2016031147,1
2016031148,1
201603121,0
201603122,0
201603123,0
201603124,1
201603125,0
201603126,1
201603127,0
201603128,0
201603129,1
2016031210,0
2016031211,0
2016031212,1
2016031213,1
2016031214,0
2016031215,0
2016031216,0
2016031217,0
2016031218,0
2016031219,1
2016031220,0
2016031221,0
2016031222,0
2016031223,0
2016031224,0
2016031225,0
2016031226,0
2016031227,0
2016031228,0
2016031229,0
2016031230,0
2016031231,0
2016031232,0
2016031233,0
2016031234,0
2016031235,0
2016031236,0
2016031237,1
2016031238,1
2016031239,0
2016031240,1
2016031241,1
2016031242,0
2016031243,0
2016031244,0
2016031245,0
2016031246,0
2016031247,1
2016031248,1
201603131,1
201603132,0
201603133,1
201603134,0
201603135,0
201603136,1
201603137,0
201603138,0
201603139,0
2016031310,0
2016031311,0
2016031312,1
2016031313,1
2016031314,1
2016031315,0
2016031316,0
2016031317,0
2016031318,0
2016031319,0
2016031320,0
2016031321,0
2016031322,0
2016031323,0
2016031324,0
2016031325,0
2016031326,0
2016031327,0
2016031328,0
2016031329,0
2016031330,0
2016031331,0
2016031332,0
2016031333,1
2016031334,1
2016031335,1
2016031336,1
2016031337,1
2016031338,1
2016031339,1
2016031340,1
2016031341,0
2016031342,0
2016031343,0
2016031344,0
2016031345,0
2016031346,0
2016031347,1
2016031348,0
201603141,0
201603142,1
201603143,1
201603144,0
201603145,0
201603146,0
201603147,1
201603148,0
