,index,Offer_vol,Bid_vol,Accepted_offer_vol,Accepted_bid_vol
49973,201811076,51170.500,-49014.500,1079.080,-182.498
49974,201811077,51370.500,-49012.000,808.272,-101.400
49975,201811078,51278.000,-48960.000,638.967,-167.475
49976,201811079,51304.000,-48983.500,548.835,-323.300
49977,2018110710,51280.500,-48962.500,584.275,-421.842
49978,2018110711,50801.000,-48549.500,625.319,-550.852
49979,2018110712,50713.500,-48656.500,747.133,-611.672
49980,2018110713,50670.500,-48793.000,659.329,-821.745
49981,2018110714,50126.500,-49044.000,289.060,-520.633
49982,2018110715,48741.000,-49556.500,9.402,-729.432
49983,2018110716,47895.000,-49734.000,0.000,-727.033
49984,2018110717,47658.500,-49734.000,0.000,-717.906
49985,2018110718,47922.000,-49734.000,61.934,-700.943
49986,2018110719,47745.000,-49709.000,230.775,-487.010
49987,2018110720,47587.000,-49469.000,170.875,-403.141
49988,2018110721,47482.500,-49468.500,143.333,-417.138
49989,2018110722,47491.000,-49306.500,328.659,-438.500
49990,2018110723,47632.000,-49537.500,354.260,-428.003
49991,2018110724,47646.000,-49544.500,403.805,-481.756
49992,2018110725,47755.500,-49544.500,688.767,-444.350
49993,2018110726,47754.500,-49544.000,752.722,-347.677
49994,2018110727,47644.500,-49547.000,749.171,-376.033
49995,2018110728,47572.000,-49544.500,726.971,-387.892
49996,2018110729,47569.000,-49542.500,876.300,-430.469
49997,2018110730,47565.000,-49670.500,799.686,-484.966
49998,2018110731,47377.500,-50021.000,776.224,-904.927
49999,2018110732,47019.000,-50620.000,614.025,-716.964
50000,2018110733,46647.500,-50670.000,591.734,-604.135
50001,2018110734,46455.000,-50677.000,871.578,-429.818
50002,2018110735,46301.500,-50692.000,1130.442,-490.487
50003,2018110736,46287.000,-50692.500,1188.838,-500.838
50004,2018110737,46284.500,-50682.000,970.175,-500.000
50005,2018110738,46266.500,-50682.500,825.800,-528.198
50006,2018110739,46308.500,-50678.500,637.600,-606.910
50007,2018110740,46412.500,-50701.000,561.825,-565.425
50008,2018110741,46634.000,-50384.000,456.399,-411.396
50009,2018110742,46991.000,-50332.500,280.647,-371.752
50010,2018110743,47434.000,-50221.000,564.460,-199.510
50011,2018110744,47548.000,-50108.000,609.392,-115.001
50012,2018110745,47674.500,-49852.000,525.608,-271.675
50013,2018110746,48215.500,-49757.500,456.260,-657.839
50014,2018110747,49145.000,-49459.500,494.830,-376.062
50015,2018110748,49287.500,-48979.000,787.500,-752.055
50016,201811081,49788.000,-49326.000,775.983,-877.332
50017,201811082,49686.000,-49329.000,728.100,-321.864
50018,201811083,49906.500,-49339.000,700.100,-297.795
50019,201811084,49930.500,-49339.000,582.614,-597.429
50020,201811085,49935.500,-49312.000,390.445,-311.241
50021,201811086,50047.000,-49291.000,297.500,-441.914
50022,201811087,50358.000,-49291.000,297.500,-363.918
50023,201811088,50358.000,-49288.500,297.500,-848.042
50024,201811089,50713.500,-49411.500,382.525,-797.366
50025,2018110810,50687.000,-49385.500,297.500,-769.874
50026,2018110811,49903.000,-48918.500,369.700,-819.034
50027,2018110812,49662.000,-48969.500,353.335,-388.351
50028,2018110813,49465.000,-49510.000,433.293,-100.874
50029,2018110814,48892.000,-49731.000,277.483,-66.650
50030,2018110815,47265.500,-50069.000,205.000,-249.482
50031,2018110816,46599.000,-50503.500,219.000,-954.346
50032,2018110817,46495.000,-50457.000,200.000,-768.094
50033,2018110818,46484.500,-50456.500,153.167,-1025.440
50034,2018110819,46498.500,-50451.000,88.518,-740.283
50035,2018110820,46547.000,-50459.500,25.154,-852.116
50036,2018110821,46378.500,-50194.500,32.101,-558.885
50037,2018110822,46529.500,-50130.500,38.291,-818.909
50038,2018110823,46528.000,-50004.000,57.355,-539.789
50039,2018110824,46502.500,-50003.500,4.750,-651.808
50040,2018110825,46504.500,-50001.500,182.270,-566.129
50041,2018110826,46718.500,-49901.000,123.489,-518.969
50042,2018110827,46720.000,-50012.500,412.384,-677.018
50043,2018110828,46603.000,-50056.500,295.005,-291.597
50044,2018110829,46543.000,-50056.500,335.420,-181.280
50045,2018110830,46544.000,-50047.500,405.938,-547.001
50046,2018110831,46545.000,-50037.500,416.313,-493.579
50047,2018110832,46435.000,-50307.500,438.023,-470.231
50048,2018110833,45898.500,-50389.000,560.307,-489.098
50049,2018110834,46091.000,-50724.000,562.850,-277.667
50050,2018110835,46035.500,-50724.000,600.493,-328.833
50051,2018110836,46036.500,-50721.500,687.012,-464.170
50052,2018110837,46028.000,-50710.500,583.803,-611.549
50053,2018110838,46278.500,-50761.000,531.000,-916.914
50054,2018110839,46382.000,-50630.500,525.049,-998.189
50055,2018110840,46503.000,-50545.500,434.526,-1115.392
50056,2018110841,47379.000,-50174.000,259.528,-714.676
50057,2018110842,48342.500,-49963.500,274.803,-529.445
50058,2018110843,48616.500,-49418.000,554.154,-546.983
50059,2018110844,48898.000,-49255.000,594.298,-712.448
50060,2018110845,49300.000,-49182.500,655.378,-835.946
50061,2018110846,49987.000,-48913.000,918.939,-578.400
50062,2018110847,51239.000,-48729.000,1473.878,-148.216
50063,2018110848,51225.000,-48713.000,1398.350,-355.509
50064,201811091,51720.000,-48721.000,1322.383,-341.992
50065,201811092,51733.000,-48754.000,1496.050,-404.408
50066,201811093,51743.000,-48758.000,1479.536,-391.300
50067,201811094,51743.000,-48758.000,1313.793,-300.509
50068,201811095,51744.500,-48735.500,1255.333,-271.612
50069,201811096,51744.500,-48735.500,1245.000,-290.558
50070,201811097,51745.000,-48735.500,1347.500,-292.361
50071,201811098,51745.000,-48735.500,1257.583,-340.604
50072,201811099,51770.500,-49151.000,1225.000,-448.061
50073,2018110910,51737.000,-49117.500,1210.400,-555.567
50074,2018110911,51231.000,-48791.500,1104.925,-902.354
50075,2018110912,51028.500,-49081.500,778.758,-570.234
50076,2018110913,50796.500,-49410.500,679.342,-371.225
50077,2018110914,50141.000,-49765.000,301.677,-470.447
50078,2018110915,48080.000,-50094.000,133.500,-533.225
50079,2018110916,47333.500,-50336.000,170.523,-392.828
50080,2018110917,47170.500,-50352.500,186.537,-250.968
50081,2018110918,47127.000,-50325.500,316.877,-250.072
50082,2018110919,47392.500,-50245.000,397.246,-395.046
50083,2018110920,47303.000,-50244.500,132.415,-451.887
50084,2018110921,47305.500,-50244.000,143.042,-367.941
50085,2018110922,47308.000,-50242.000,62.500,-456.264
50086,2018110923,47304.500,-50281.500,0.000,-649.825
50087,2018110924,47648.500,-49993.000,0.021,-610.930
50088,2018110925,47739.500,-49971.500,96.000,-603.736
50089,2018110926,47780.500,-49765.500,203.833,-646.217
50090,2018110927,47782.000,-49653.500,235.000,-505.120
50091,2018110928,47767.000,-49883.500,307.879,-819.106
50092,2018110929,47667.500,-50103.000,259.938,-970.217
50093,2018110930,47588.000,-49993.500,235.000,-970.929
50094,2018110931,47555.000,-50138.500,260.099,-1104.082
50095,2018110932,47386.500,-50211.000,472.155,-1327.955
50096,2018110933,47377.500,-50283.000,716.443,-861.446
50097,2018110934,47198.000,-50283.000,967.286,-766.974
50098,2018110935,47199.000,-50278.000,1142.226,-942.152
50099,2018110936,47198.000,-50278.000,1035.402,-765.583
50100,2018110937,47207.000,-50279.000,813.296,-957.708
50101,2018110938,47329.500,-50323.500,847.502,-1055.246
50102,2018110939,47802.000,-50151.500,868.165,-895.578
50103,2018110940,48237.500,-50194.000,745.500,-938.058
50104,2018110941,49070.500,-49944.000,761.883,-692.914
50105,2018110942,49426.000,-49804.000,986.211,-593.991
50106,2018110943,49403.500,-49521.000,775.647,-647.337
50107,2018110944,49919.000,-49535.500,830.378,-983.082
50108,2018110945,50504.500,-49387.500,1006.909,-962.402
50109,2018110946,50849.500,-49323.000,941.535,-723.208
50110,2018110947,51230.000,-48549.000,883.114,-835.934
50111,2018110948,50790.000,-48523.000,869.491,-992.475
50112,201811101,51230.500,-48873.500,795.000,-866.350
50113,201811102,51145.500,-48773.500,802.676,-668.370
50114,201811103,51230.500,-48773.500,901.917,-520.425
50115,201811104,51230.500,-48773.500,793.168,-559.905
50116,201811105,51219.500,-48778.500,722.667,-501.437
50117,201811106,51219.500,-48787.500,678.333,-458.799
50118,201811107,51134.500,-48785.500,722.583,-221.451
50119,201811108,51134.500,-48776.500,677.000,-286.852
50120,201811109,51160.500,-48802.500,731.250,-413.863
50121,2018111010,51134.500,-48776.500,803.325,-236.525
50122,2018111011,50647.000,-48602.000,621.575,-336.350
50123,2018111012,50497.000,-48708.000,573.860,-187.486
50124,2018111013,50381.000,-48857.000,539.833,-155.444
50125,2018111014,50181.500,-49036.500,503.863,-86.179
50126,2018111015,49791.000,-49149.500,432.592,-209.386
50127,2018111016,49015.500,-49456.500,637.907,-19.211
50128,2018111017,48453.500,-49351.000,481.630,-42.545
50129,2018111018,48167.500,-49517.500,494.204,-210.276
50130,2018111019,47790.500,-49653.500,236.278,-180.945
50131,2018111020,47702.500,-49867.000,100.646,-190.104
50132,2018111021,47577.000,-49967.500,79.675,-280.900
50133,2018111022,47497.500,-50012.500,116.600,-598.272
50134,2018111023,47437.000,-50075.500,114.536,-653.384
50135,2018111024,47440.000,-50074.000,131.119,-618.558
50136,2018111025,47238.000,-50069.500,366.365,-424.120
50137,2018111026,47238.500,-50074.000,93.968,-280.267
50138,2018111027,47166.000,-50190.500,42.275,-417.383
50139,2018111028,47134.500,-50197.000,2.625,-420.801
50140,2018111029,47122.500,-50197.500,2.706,-550.600
50141,2018111030,47121.500,-50213.000,49.208,-559.223
50142,2018111031,47042.500,-50445.500,147.667,-709.071
50143,2018111032,46837.000,-50500.000,218.800,-688.004
50144,2018111033,46832.500,-50638.000,504.795,-455.356
50145,2018111034,46660.000,-50764.500,627.617,-287.712
50146,2018111035,46544.500,-50847.500,501.709,-87.500
50147,2018111036,46442.000,-50851.500,572.809,-63.417
50148,2018111037,46344.500,-50937.000,414.681,-66.581
50149,2018111038,46422.000,-50970.000,360.233,-67.347
50150,2018111039,46474.500,-50852.500,419.546,-220.554
50151,2018111040,46797.500,-50924.000,433.007,-138.671
50152,2018111041,46920.500,-50651.000,726.214,-216.317
50153,2018111042,47159.500,-50462.500,730.252,-271.550
50154,2018111043,47257.500,-50329.500,547.683,-111.442
50155,2018111044,47806.000,-49925.500,444.750,-130.080
50156,2018111045,48237.500,-49578.500,597.841,-394.555
50157,2018111046,48345.000,-49568.500,721.792,-555.115
50158,2018111047,49319.000,-49451.000,658.958,-90.340
50159,2018111048,49324.000,-49333.500,559.704,-309.594
50160,201811111,49846.000,-49658.500,624.608,-109.021
50161,201811112,49845.000,-49658.500,540.951,-345.138
50162,201811113,49845.000,-49808.500,462.667,-350.651
50163,201811114,49869.500,-49659.500,387.667,-240.253
50164,201811115,49947.000,-49635.000,435.596,-202.287
50165,201811116,49737.000,-49390.500,189.367,-163.667
50166,201811117,50007.500,-49400.500,373.748,-75.023
50167,201811118,50007.500,-49321.000,351.493,-83.586
50168,201811119,50034.000,-49347.000,420.505,-49.394
50169,2018111110,50008.000,-49321.000,301.045,-144.663
50170,2018111111,49535.000,-48981.500,284.817,-138.675
50171,2018111112,49535.500,-48981.500,407.445,-99.875
50172,2018111113,49504.500,-49098.500,605.459,-12.775
50173,2018111114,49491.500,-49175.500,779.670,-16.342
50174,2018111115,49526.000,-49200.500,502.398,-89.827
50175,2018111116,49058.500,-49388.000,513.950,-520.894
50176,2018111117,48808.000,-49418.000,647.483,-757.681
50177,2018111118,48553.500,-49535.500,661.793,-675.975
50178,2018111119,48471.000,-49633.500,670.000,-729.565
50179,2018111120,48384.500,-49641.500,670.000,-772.071
50180,2018111121,48292.000,-49633.500,670.090,-978.461
50181,2018111122,48313.500,-49653.000,712.500,-1049.092
50182,2018111123,48269.500,-49635.500,670.000,-1189.290
50183,2018111124,48270.500,-49634.500,682.950,-900.741
50184,2018111125,48270.500,-49634.500,688.514,-964.957
50185,2018111126,48270.500,-49634.000,670.000,-1132.466
50186,2018111127,48281.500,-49661.500,642.908,-1285.703
50187,2018111128,48236.500,-49590.000,597.900,-1261.336
50188,2018111129,48136.000,-49620.000,613.366,-877.637
50189,2018111130,48069.000,-50014.500,555.929,-860.596
50190,2018111131,47652.500,-50428.000,568.053,-932.654
50191,2018111132,47387.000,-50610.500,663.433,-789.235
50192,2018111133,47221.000,-50561.500,619.927,-842.375
50193,2018111134,47131.500,-50870.000,859.019,-831.263
50194,2018111135,47081.500,-50930.000,788.458,-490.891
50195,2018111136,47045.000,-50925.500,786.544,-719.153
50196,2018111137,47056.500,-50862.500,777.000,-1151.095
50197,2018111138,47231.000,-50854.000,808.419,-1016.430
50198,2018111139,47412.500,-50647.000,728.942,-609.674
50199,2018111140,47885.000,-50459.500,599.228,-262.984
50200,2018111141,48126.000,-50129.500,509.246,-332.136
50201,2018111142,48280.000,-50149.000,338.200,-344.264
50202,2018111143,48278.500,-49945.500,550.667,-551.653
50203,2018111144,48580.000,-49681.000,535.610,-1033.692
50204,2018111145,48996.000,-49501.000,396.473,-755.762
50205,2018111146,49006.500,-49525.500,385.168,-995.958
50206,2018111147,50051.000,-49163.000,522.321,-598.017
50207,2018111148,50107.500,-48949.500,765.000,-578.530
50208,201811121,50602.500,-49296.500,714.000,-677.003
50209,201811122,50602.000,-49296.500,596.545,-326.291
50210,201811123,50602.500,-49296.500,556.794,-167.566
50211,201811124,50602.500,-49296.500,554.983,-203.652
50212,201811125,50603.000,-49296.500,542.333,-296.333
50213,201811126,50608.000,-49301.500,550.000,-305.283
50214,201811127,50784.500,-49011.500,597.388,-342.958
50215,201811128,50784.500,-49011.500,580.417,-635.565
50216,201811129,50785.500,-49037.500,527.895,-620.600
50217,2018111210,50759.500,-49011.500,543.763,-681.460
50218,2018111211,50277.000,-48883.500,582.068,-660.518
50219,2018111212,49980.000,-48953.000,705.872,-1023.665
50220,2018111213,49913.500,-49194.000,547.959,-1299.748
50221,2018111214,48920.500,-49694.500,176.621,-1103.959
50222,2018111215,47916.000,-50738.500,59.111,-965.904
50223,2018111216,46566.000,-51098.500,0.000,-847.067
50224,2018111217,46434.500,-51098.500,32.213,-830.540
50225,2018111218,46409.000,-51098.000,0.016,-987.246
50226,2018111219,46533.000,-51100.000,10.000,-557.359
50227,2018111220,46559.000,-51067.500,0.000,-615.790
50228,2018111221,46650.000,-51066.000,0.000,-298.687
50229,2018111222,46650.000,-51059.500,0.000,-602.542
50230,2018111223,46654.000,-51058.000,0.000,-802.167
50231,2018111224,47156.500,-50742.500,4.818,-844.023
50232,2018111225,47076.500,-50519.500,146.653,-700.365
50233,2018111226,47152.500,-50501.000,181.292,-405.153
50234,2018111227,47023.000,-50675.500,323.213,-335.675
50235,2018111228,46860.500,-50866.000,256.167,-493.307
50236,2018111229,46681.000,-50869.000,352.263,-544.868
50237,2018111230,47012.500,-50969.000,500.568,-594.678
50238,2018111231,46808.000,-51179.500,558.224,-1108.217
50239,2018111232,46512.500,-51207.500,695.940,-661.202
50240,2018111233,46719.500,-51244.500,552.283,-650.196
50241,2018111234,46622.500,-51415.000,645.048,-597.105
50242,2018111235,46323.500,-51466.000,599.692,-654.104
50243,2018111236,46146.000,-51595.500,535.000,-638.967
50244,2018111237,46112.000,-51594.500,535.000,-690.053
50245,2018111238,46262.000,-51550.000,603.433,-841.752
50246,2018111239,46723.000,-51376.500,489.452,-471.403
50247,2018111240,47074.500,-50963.000,378.464,-332.040
50248,2018111241,47167.000,-50646.500,448.468,-435.406
50249,2018111242,47496.500,-50671.000,565.075,-696.051
50250,2018111243,48487.000,-50167.500,691.942,-441.254
50251,2018111244,48744.500,-50065.000,691.837,-464.229
50252,2018111245,48816.500,-49842.500,461.411,-506.781
50253,2018111246,49281.000,-49838.500,743.951,-515.761
50254,2018111247,50100.500,-49108.000,707.000,-477.458
50255,2018111248,49971.500,-48908.500,722.167,-631.415
50256,201811131,50547.000,-49258.000,787.450,-821.401
50257,201811132,50547.000,-49258.000,584.147,-542.274
50258,201811133,50547.000,-49258.000,559.004,-223.925
50259,201811134,50566.500,-48984.500,399.266,-204.092
50260,201811135,50567.500,-48979.500,319.879,-166.633
50261,201811136,50567.500,-48979.500,291.169,-272.904
50262,201811137,50785.000,-48979.500,251.264,-162.984
50263,201811138,50785.000,-48979.500,290.644,-324.044
50264,201811139,50826.500,-49020.500,243.542,-275.609
50265,2018111310,51210.500,-48994.500,367.664,-362.773
50266,2018111311,50705.500,-48697.500,305.379,-774.248
50267,2018111312,50587.500,-48719.000,266.050,-828.806
50268,2018111313,50344.000,-49262.000,250.372,-920.858
50269,2018111314,49792.000,-49481.000,121.276,-705.934
50270,2018111315,48468.000,-49674.500,170.462,-589.073
50271,2018111316,47761.500,-50142.500,315.156,-491.649
50272,2018111317,47471.000,-50305.500,340.000,-505.437
50273,2018111318,47419.000,-50345.500,308.334,-492.874
50274,2018111319,47357.500,-50321.500,201.500,-199.342
50275,2018111320,47284.500,-50285.000,182.333,-332.065
50276,2018111321,47578.500,-50204.000,110.993,-174.463
50277,2018111322,47540.500,-49949.500,110.000,-202.029
50278,2018111323,47541.500,-49875.500,110.000,-211.100
50279,2018111324,47542.500,-49875.500,110.000,-333.331
50280,2018111325,47544.000,-49875.500,110.000,-613.555
50281,2018111326,47540.500,-49879.000,110.000,-600.933
50282,2018111327,47534.500,-49897.500,156.450,-772.752
50283,2018111328,47495.000,-49952.500,130.500,-584.340
50284,2018111329,47478.000,-50058.500,259.065,-206.421
50285,2018111330,47282.500,-50101.000,337.634,-350.937
50286,2018111331,47119.500,-50626.500,424.015,-340.008
50287,2018111332,46478.000,-50828.000,682.485,-382.460
50288,2018111333,45969.000,-51037.000,684.666,-464.266
50289,2018111334,45881.500,-51095.500,680.667,-346.733
50290,2018111335,45750.500,-51186.500,660.042,-528.310
50291,2018111336,45745.000,-51158.500,658.167,-1102.353
50292,2018111337,45701.000,-51155.500,495.084,-1116.654
50293,2018111338,45800.000,-51149.000,340.226,-927.350
50294,2018111339,46360.000,-51111.000,248.765,-820.744
50295,2018111340,47082.000,-50719.500,458.896,-563.437
50296,2018111341,47544.500,-50365.500,602.213,-275.075
50297,2018111342,47619.500,-49872.000,495.283,-380.281
50298,2018111343,48097.500,-49909.500,477.917,-434.235
50299,2018111344,48484.000,-49476.000,468.333,-471.330
50300,2018111345,48520.500,-49131.000,455.035,-986.940
50301,2018111346,49519.000,-49133.500,644.425,-1231.150
50302,2018111347,50835.000,-48440.500,943.927,-959.295
50303,2018111348,50816.500,-48522.500,810.656,-1281.568
50304,201811141,51365.500,-48844.500,694.250,-1221.827
50305,201811142,51365.500,-48745.000,721.552,-1031.619
50306,201811143,51366.000,-48574.000,705.017,-1075.493
50307,201811144,51366.000,-48574.000,697.583,-1218.134
50308,201811145,51366.500,-48574.000,705.000,-1483.946
50309,201811146,51371.500,-48579.000,668.191,-1690.829
50310,201811147,51372.000,-48579.000,1025.870,-1676.927
50311,201811148,51374.000,-48574.000,533.883,-1183.736
50312,201811149,51246.500,-48595.000,423.750,-1138.514
50313,2018111410,51228.000,-48576.500,449.333,-1084.283
50314,2018111411,50784.000,-48119.500,636.767,-992.103
50315,2018111412,50696.500,-48779.000,900.910,-931.556
50316,2018111413,50534.500,-49259.000,1137.189,-811.659
50317,2018111414,49801.000,-49580.000,963.547,-711.476
50318,2018111415,48194.500,-49685.500,1054.413,-943.898
50319,2018111416,47582.000,-49833.500,1093.950,-532.662
50320,2018111417,47553.000,-49833.500,945.567,-525.655
50321,2018111418,47577.500,-49834.500,831.092,-630.625
50322,2018111419,47532.500,-49780.000,892.936,-523.009
50323,2018111420,47658.500,-49774.500,659.435,-415.000
50324,2018111421,47671.500,-49767.000,517.331,-415.000
50325,2018111422,47723.500,-49748.000,493.000,-459.133
50326,2018111423,47728.000,-49724.500,490.000,-837.424
50327,2018111424,47254.000,-49932.500,490.000,-937.745
50328,2018111425,47154.500,-49869.500,490.000,-1063.497
50329,2018111426,47267.500,-49869.500,490.000,-1000.427
50330,2018111427,47276.000,-49711.500,490.208,-1247.992
50331,2018111428,47015.000,-49999.000,499.992,-1377.886
50332,2018111429,47114.500,-49973.000,554.858,-1156.793
50333,2018111430,47095.500,-50017.000,552.425,-944.958
50334,2018111431,46788.000,-50244.500,544.270,-1105.635
50335,2018111432,46543.000,-50599.500,375.267,-1013.511
50336,2018111433,46349.000,-50942.500,363.343,-1056.980
50337,2018111434,46241.500,-50770.500,262.351,-835.810
50338,2018111435,46103.500,-50806.000,472.215,-847.084
50339,2018111436,46207.500,-50841.000,578.086,-839.936
50340,2018111437,46251.000,-50692.000,624.150,-945.856
50341,2018111438,46251.000,-50648.000,745.666,-954.805
50342,2018111439,46653.500,-50695.000,597.083,-872.776
50343,2018111440,46747.000,-50758.500,568.654,-606.670
50344,2018111441,47197.000,-50474.500,704.019,-530.471
50345,2018111442,47396.500,-50206.500,589.818,-504.943
50346,2018111443,47842.500,-49873.500,538.046,-567.840
50347,2018111444,48317.500,-49632.000,757.716,-666.308
50348,2018111445,48447.000,-49481.500,600.833,-813.618
50349,2018111446,49090.500,-49403.500,557.094,-841.321
50350,2018111447,49902.500,-49116.000,833.391,-618.417
50351,2018111448,49888.500,-48921.500,748.423,-657.650
50352,201811151,50492.500,-49194.000,861.467,-708.917
50353,201811152,50492.500,-49271.500,1084.175,-681.917
50354,201811153,50493.000,-48991.500,1067.880,-648.442
50355,201811154,50492.000,-48991.500,1117.285,-697.408
50356,201811155,50682.500,-48981.500,971.059,-602.210
50357,201811156,50682.500,-48981.500,703.678,-586.350
50358,201811157,50497.000,-48981.500,696.400,-636.033
50359,201811158,50497.000,-48981.500,678.708,-649.500
50360,201811159,50524.500,-49007.500,890.083,-643.505
50361,2018111510,50508.500,-48987.500,1052.880,-598.500
50362,2018111511,49955.500,-49013.500,834.431,-557.408
50363,2018111512,49624.500,-49259.000,920.182,-484.730
50364,2018111513,49445.000,-49896.500,1114.550,-506.475
50365,2018111514,48604.500,-50363.000,795.809,-484.119
50366,2018111515,47211.000,-50434.000,613.948,-483.465
50367,2018111516,46753.500,-50779.500,671.592,-411.013
50368,2018111517,46662.500,-50827.500,702.295,-361.477
50369,2018111518,46614.000,-50770.500,551.667,-712.598
50370,2018111519,46557.500,-50830.500,555.367,-819.753
50371,2018111520,46706.000,-50825.000,463.500,-917.610
50372,2018111521,46569.500,-50639.000,503.700,-936.998
50373,2018111522,46587.000,-50580.500,463.500,-923.046
50374,2018111523,46439.500,-50553.000,491.521,-767.240
50375,2018111524,46436.500,-50552.500,463.500,-822.450
50376,2018111525,46440.500,-50552.000,475.100,-585.110
50377,2018111526,46437.500,-50554.000,484.500,-609.269
50378,2018111527,46573.000,-50571.500,491.567,-457.147
50379,2018111528,46520.500,-50356.000,315.592,-539.392
50380,2018111529,46417.000,-50460.500,264.929,-593.362
50381,2018111530,46349.000,-50784.500,230.839,-735.219
50382,2018111531,46135.000,-51088.000,324.308,-1163.470
50383,2018111532,45743.000,-51149.500,500.304,-885.105
50384,2018111533,45656.000,-51148.500,773.138,-1612.317
50385,2018111534,45657.500,-51149.000,972.800,-1217.190
50386,2018111535,45656.500,-51257.000,967.008,-1219.256
50387,2018111536,45653.000,-51311.000,900.896,-1278.700
50388,2018111537,45623.000,-51312.000,950.787,-1130.511
50389,2018111538,45640.500,-51317.000,1034.045,-851.288
50390,2018111539,45708.500,-51327.000,832.223,-398.254
50391,2018111540,45903.000,-51063.500,715.267,-331.983
50392,2018111541,46466.500,-50850.500,709.008,-378.095
50393,2018111542,46437.500,-50716.000,663.700,-505.179
50394,2018111543,46437.000,-50516.000,591.683,-626.167
50395,2018111544,46770.000,-50542.000,462.694,-578.788
50396,2018111545,47310.000,-50165.500,276.341,-405.021
50397,2018111546,48281.500,-50030.000,195.564,-307.297
50398,2018111547,48668.000,-49516.500,245.061,-91.999
50399,2018111548,48523.500,-49393.000,144.818,-317.483
50400,201811161,49004.000,-49461.000,150.817,-272.783
50401,201811162,49044.500,-49478.000,255.393,-116.840
50402,201811163,49045.000,-49478.000,249.375,-19.340
50403,201811164,49045.000,-49479.000,204.429,-127.295
50404,201811165,49089.000,-49479.000,215.792,-15.940
50405,201811166,49088.500,-49362.500,144.129,-57.556
50406,201811167,49093.500,-49484.000,121.219,-183.259
50407,201811168,49024.500,-49484.000,74.145,-90.119
50408,201811169,49051.000,-49389.000,3.143,-206.613
50409,2018111610,49027.000,-49365.500,0.000,-439.554
50410,2018111611,48594.000,-49017.000,34.025,-208.444
50411,2018111612,48546.000,-49275.000,134.963,-727.737
50412,2018111613,48297.000,-49692.000,160.692,-638.487
50413,2018111614,47831.000,-50037.000,23.863,-707.850
50414,2018111615,46938.000,-50745.500,72.501,-566.738
50415,2018111616,46507.500,-51053.500,24.083,-396.144
50416,2018111617,46507.500,-51051.500,46.250,-208.626
50417,2018111618,46366.000,-51231.000,66.398,-195.867
50418,2018111619,46368.500,-51230.000,168.394,-74.458
50419,2018111620,46483.500,-51229.500,153.333,-2.500
50420,2018111621,46481.500,-51216.000,181.750,-12.083
50421,2018111622,46374.000,-51233.500,139.942,-25.000
50422,2018111623,46370.000,-51231.500,42.083,-72.335
50423,2018111624,46362.500,-51231.000,207.738,-252.610
50424,2018111625,46365.500,-51228.500,202.935,-108.113
50425,2018111626,46470.000,-51227.500,229.700,-58.463
50426,2018111627,46449.500,-51204.500,217.835,-209.311
50427,2018111628,46339.000,-51209.500,313.200,-566.735
50428,2018111629,46343.000,-51215.000,446.315,-407.890
50429,2018111630,46342.500,-51215.500,372.117,-439.647
50430,2018111631,46549.500,-51216.500,458.210,-560.379
50431,2018111632,46458.500,-51236.500,439.502,-262.772
50432,2018111633,46246.500,-51305.000,527.457,-198.926
50433,2018111634,46218.000,-51360.500,558.720,-102.739
50434,2018111635,46100.000,-51364.500,446.227,-249.792
50435,2018111636,45981.000,-51385.000,269.088,-376.594
50436,2018111637,45962.000,-51384.000,158.387,-80.935
50437,2018111638,45957.000,-51386.500,179.277,-189.677
50438,2018111639,46215.000,-51293.000,226.667,-327.538
50439,2018111640,46665.000,-51343.000,192.842,-452.012
50440,2018111641,47157.000,-51046.500,154.717,-170.390
50441,2018111642,47359.500,-50930.000,84.667,-163.972
50442,2018111643,47562.000,-50419.000,125.567,-118.637
50443,2018111644,47859.500,-50235.000,167.111,-163.703
50444,2018111645,48187.000,-49980.000,302.592,-261.949
50445,2018111646,48474.000,-49821.000,253.939,-315.066
50446,2018111647,48891.500,-49744.500,143.400,-226.365
50447,2018111648,48747.000,-49600.000,204.425,-482.560
50448,201811171,49433.500,-49983.000,450.309,-329.339
50449,201811172,49533.000,-49708.500,561.983,-8.967
50450,201811173,49786.500,-49683.000,552.220,-88.004
50451,201811174,49901.000,-49707.500,456.850,-294.866
50452,201811175,49902.500,-49473.000,395.050,-211.352
50453,201811176,49901.500,-49267.500,388.417,-418.483
50454,201811177,49901.500,-49267.500,326.817,-459.862
50455,201811178,49901.000,-49267.500,354.450,-655.917
50456,201811179,49917.000,-49283.500,355.000,-741.829
50457,2018111710,49865.000,-49047.500,355.000,-636.022
50458,2018111711,49380.000,-48563.000,355.511,-660.133
50459,2018111712,49379.000,-48768.000,308.817,-429.231
50460,2018111713,49382.000,-48883.500,292.749,-355.840
50461,2018111714,49276.500,-49010.500,313.759,-210.239
50462,2018111715,49126.500,-49056.500,287.439,-343.175
50463,2018111716,48699.500,-49291.500,233.411,-111.515
50464,2018111717,48483.000,-49534.500,408.880,-60.917
50465,2018111718,48292.000,-49545.500,613.497,-17.396
50466,2018111719,48065.000,-49894.500,554.663,-53.016
50467,2018111720,47908.500,-49935.500,450.958,-55.656
50468,2018111721,47853.000,-49935.500,474.283,-229.742
50469,2018111722,47926.500,-49919.000,386.284,-249.032
50470,2018111723,48150.500,-49924.000,336.501,-341.229
50471,2018111724,48166.500,-49924.000,317.333,-603.465
