,PrevDay,PrevWeek
2016041015,45.25,160.0
2016041016,45.25,160.0
2016041017,45.25,40.0
2016041018,45.25,40.0
2016041019,45.25,40.0
2016041020,45.25,40.0
2016041021,140.0,120.89174783506277
2016041022,138.0,39.0
2016041023,45.25,39.0
2016041024,45.25,120.89174783506277
2016041025,45.25,120.89174783506277
2016041026,45.25,120.89174783506277
2016041027,45.25,120.89174783506277
2016041028,45.25,39.25
2016041029,45.25,120.89174783506277
2016041030,45.25,36.0
2016041031,45.25,120.89174783506277
2016041032,39.97,120.89174783506277
2016041033,110.0,65.45
2016041034,135.0,120.0
2016041035,155.0,130.0
2016041036,160.0,130.0
2016041037,140.0,110.0
2016041038,160.0,325.0
2016041039,160.0,85.0
2016041040,160.0,130.0
2016041041,170.0,130.0
2016041042,160.0,170.0
2016041043,120.0,170.0
2016041044,120.0,110.0
2016041045,140.0,140.0
2016041046,38.5,140.0
2016041047,40.0,140.0
2016041048,120.0,65.0
2016041101,40.0,44.45
2016041102,40.0,44.45
2016041103,140.0,38.95
2016041104,40.0,44.45
2016041105,40.0,44.45
2016041106,38.95,160.0
2016041107,38.95,44.45
2016041108,38.95,44.45
2016041109,38.95,44.45
2016041110,38.95,38.95
2016041111,38.95,38.95
2016041112,50.0,160.0
2016041113,50.0,38.21
2016041114,140.0,110.0
2016041115,39.95,110.0
2016041116,39.95,130.0
2016041117,51.97,160.0
2016041118,39.95,50.48
2016041119,120.89174783506277,49.25
2016041120,120.89174783506277,49.25
2016041121,45.0,170.0
2016041122,120.89174783506277,170.0
2016041123,39.0,150.0
2016041124,39.95,65.45
2016041125,40.0,65.45
2016041126,39.95,65.45
2016041127,39.95,49.25
2016041128,39.97,49.25
2016041129,39.97,140.0
2016041130,39.95,140.0
2016041131,39.97,140.0
2016041132,39.97,140.0
2016041133,52.0,49.25
2016041134,52.0,110.0
2016041135,38.44,140.0
2016041136,38.44,140.0
2016041137,38.44,130.0
2016041138,38.44,71.0
2016041139,110.0,140.0
2016041140,109.89,140.0
2016041141,109.89,110.0
2016041142,110.0,150.0
2016041143,124.0,155.0
2016041144,40.0,59.0
2016041145,40.0,39.0
2016041146,40.0,48.0
2016041147,85.0,52.0
2016041148,85.0,160.0
2016041201,140.0,39.0
2016041202,85.0,38.48
2016041203,85.0,140.0
2016041204,85.0,41.0
2016041205,85.0,39.0
2016041206,85.0,44.85
2016041207,85.0,44.85
2016041208,140.0,42.0
2016041209,85.0,42.0
2016041210,160.0,38.95
2016041211,140.0,38.95
2016041212,160.0,160.0
2016041213,110.0,39.0
2016041214,85.0,39.0
2016041215,140.0,120.89174783506277
2016041216,140.0,110.0
2016041217,110.0,110.0
2016041218,110.0,40.0
2016041219,110.0,120.89174783506277
2016041220,140.0,44.45
2016041221,140.0,120.89174783506277
2016041222,39.85,110.0
2016041223,120.89174783506277,129.0
2016041224,38.95,40.0
2016041225,110.0,44.5
2016041226,39.5,110.0
2016041227,110.0,110.0
2016041228,110.0,120.89174783506277
2016041229,140.0,39.0
2016041230,110.0,39.0
2016041231,110.0,39.0
2016041232,110.0,120.89174783506277
2016041233,135.0,120.89174783506277
2016041234,135.0,41.0
2016041235,140.0,110.0
2016041236,170.0,110.0
2016041237,170.0,110.0
2016041238,170.0,120.89174783506277
2016041239,160.0,110.0
2016041240,160.0,140.0
2016041241,160.0,325.0
2016041242,160.0,110.0
2016041243,170.0,140.0
2016041244,110.0,85.0
2016041245,120.0,85.0
2016041246,140.0,110.0
2016041247,160.0,140.0
2016041248,140.0,70.0
2016041301,140.0,160.0
2016041302,140.0,160.0
2016041303,140.0,54.95
2016041304,160.0,42.6
2016041305,140.0,160.0
2016041306,140.0,40.0
2016041307,85.0,50.0
2016041308,85.0,39.0
2016041309,140.0,140.0
2016041310,85.0,42.6
2016041311,85.0,39.0
2016041312,85.0,120.89174783506277
2016041313,85.0,36.0
2016041314,85.0,140.0
2016041315,150.0,110.0
2016041316,155.0,130.0
2016041317,155.0,110.0
2016041318,155.0,130.0
2016041319,150.0,130.0
2016041320,150.0,130.0
2016041321,105.0,42.0
2016041322,105.0,42.0
2016041323,56.0,42.0
2016041324,75.0,110.0
2016041325,105.0,130.0
2016041326,85.0,130.0
2016041327,43.95,42.95
2016041328,42.0,41.84
2016041329,42.0,41.84
2016041330,37.0,39.0
2016041331,120.89174783506277,140.0
2016041332,120.89174783506277,140.0
2016041333,110.0,120.89174783506277
2016041334,110.0,120.89174783506277
2016041335,105.0,120.89174783506277
2016041336,110.0,45.0
2016041337,135.0,110.0
2016041338,135.0,110.0
2016041339,110.0,110.0
2016041340,150.0,325.0
2016041341,105.0,325.0
2016041342,95.0,160.0
2016041343,150.0,160.0
2016041344,44.0,140.0
2016041345,110.0,140.0
2016041346,44.0,56.0
2016041347,38.44,160.0
2016041348,160.0,85.0
2016041401,36.88,85.0
2016041402,120.89174783506277,85.0
2016041403,36.88,160.0
2016041404,38.25,140.0
2016041405,38.25,85.0
2016041406,38.25,85.0
2016041407,37.89,140.0
2016041408,140.0,140.0
2016041409,38.25,160.0
2016041410,37.89,85.0
2016041411,37.0,140.0
2016041412,200.0,85.0
2016041413,160.0,160.0
2016041414,110.0,150.0
2016041415,109.89,110.0
2016041416,109.89,110.0
2016041417,109.89,140.0
2016041418,80.0,140.0
2016041419,40.0,140.0
2016041420,120.89174783506277,40.0
2016041421,99.95,140.0
2016041422,120.89174783506277,55.0
2016041423,37.0,140.0
2016041424,120.89174783506277,110.0
2016041425,120.89174783506277,140.0
2016041426,120.89174783506277,149.95
2016041427,140.0,69.95
2016041428,110.0,130.0
2016041429,140.0,68.0
2016041430,120.89174783506277,68.0
2016041431,40.0,140.0
2016041432,110.0,68.0
2016041433,39.0,110.0
2016041434,110.0,140.0
2016041435,110.0,119.95
2016041436,140.0,119.95
2016041437,140.0,110.0
2016041438,140.0,110.0
2016041439,140.0,110.0
2016041440,150.0,170.0
2016041441,170.0,170.0
2016041442,140.0,140.0
2016041443,150.0,155.0
2016041444,140.0,57.5
2016041445,110.0,110.0
2016041446,50.5,41.0
2016041447,120.0,140.0
2016041448,44.0,40.0
2016041501,120.89174783506277,40.0
2016041502,140.0,160.0
2016041503,36.95,42.0
2016041504,200.0,160.0
2016041505,36.95,40.0
2016041506,36.95,37.0
2016041507,38.0,39.24
2016041508,36.88,39.24
2016041509,38.0,37.48
2016041510,38.45,140.0
2016041511,160.0,140.0
2016041512,38.45,160.0
2016041513,38.45,160.0
2016041514,110.0,120.89174783506277
2016041515,110.0,139.0
2016041516,110.0,139.0
2016041517,110.0,110.0
2016041518,79.89,155.0
2016041519,170.0,200.0
2016041520,120.89174783506277,120.89174783506277
2016041521,120.89174783506277,110.0
2016041522,120.89174783506277,47.23
2016041523,110.0,79.89
2016041524,140.0,79.89
2016041525,140.0,110.0
2016041526,140.0,110.0
2016041527,110.0,84.89
2016041528,43.95,110.0
2016041529,140.0,42.0
2016041530,49.0,42.0
2016041531,49.0,52.0
2016041532,43.95,52.0
2016041533,85.0,110.0
2016041534,110.0,110.0
2016041535,170.0,75.0
2016041536,100.0,90.0
2016041537,110.0,140.0
2016041538,110.0,110.0
2016041539,110.0,110.0
2016041540,110.0,110.0
2016041541,110.0,110.0
2016041542,110.0,170.0
2016041543,170.0,110.0
2016041544,124.0,140.0
2016041545,140.0,42.5
2016041546,140.0,110.0
2016041547,140.0,42.95
2016041548,140.0,120.0
2016041601,160.0,40.0
2016041602,140.0,40.0
2016041603,46.75,40.0
2016041604,140.0,40.0
2016041605,38.7,38.95
2016041606,46.75,40.0
2016041607,120.89174783506277,38.6
2016041608,120.89174783506277,36.9
2016041609,120.89174783506277,36.75
2016041610,37.0,36.75
2016041611,41.0,33.95
2016041612,140.0,33.95
2016041613,42.0,160.0
2016041614,129.0,33.95
2016041615,129.0,45.25
2016041616,150.0,45.25
2016041617,150.0,45.25
2016041618,150.0,45.25
2016041619,155.0,45.25
2016041620,150.0,45.25
2016041621,124.0,140.0
2016041622,124.0,138.0
2016041623,124.0,45.25
2016041624,124.0,45.25
2016041625,129.0,45.25
2016041626,129.0,45.25
2016041627,124.0,45.25
2016041628,110.0,45.25
2016041629,124.0,45.25
2016041630,65.0,45.25
2016041631,65.0,45.25
2016041632,123.0,39.97
2016041633,123.0,110.0
2016041634,110.0,135.0
2016041635,123.0,155.0
2016041636,170.0,160.0
2016041637,150.0,140.0
2016041638,135.0,160.0
2016041639,170.0,160.0
2016041640,170.0,160.0
2016041641,140.0,170.0
2016041642,123.0,160.0
2016041643,123.0,120.0
2016041644,85.0,120.0
2016041645,123.0,140.0
2016041646,150.0,38.5
2016041647,47.0,40.0
2016041648,52.0,120.0
2016041701,200.0,40.0
2016041702,47.0,40.0
2016041703,160.0,140.0
2016041704,200.0,40.0
2016041705,47.0,40.0
2016041706,160.0,38.95
2016041707,140.0,38.95
2016041708,52.0,38.95
2016041709,140.0,38.95
2016041710,39.0,38.95
2016041711,120.89174783506277,38.95
2016041712,120.89174783506277,50.0
2016041713,140.0,50.0
2016041714,52.0,140.0
2016041715,110.0,39.95
2016041716,52.0,39.95
2016041717,140.0,51.97
2016041718,140.0,39.95
2016041719,52.0,120.89174783506277
2016041720,140.0,120.89174783506277
2016041721,140.0,45.0
2016041722,110.0,120.89174783506277
2016041723,140.0,39.0
2016041724,122.0,39.95
2016041725,122.0,40.0
2016041726,110.0,39.95
2016041727,110.0,39.95
2016041728,79.89,39.97
2016041729,54.45,39.97
2016041730,54.45,39.95
2016041731,38.0,39.97
2016041732,66.05,39.97
2016041733,110.0,52.0
2016041734,110.0,52.0
2016041735,110.0,38.44
2016041736,110.0,38.44
2016041737,110.0,38.44
2016041738,120.0,38.44
2016041739,120.0,110.0
2016041740,110.0,109.89
2016041741,150.0,109.89
2016041742,150.0,110.0
2016041743,170.0,124.0
2016041744,120.0,40.0
2016041745,140.0,40.0
2016041746,140.0,40.0
2016041747,160.0,85.0
2016041748,85.0,85.0
2016041801,85.0,140.0
2016041802,85.0,85.0
2016041803,85.0,85.0
2016041804,160.0,85.0
2016041805,85.0,85.0
2016041806,85.0,85.0
2016041807,85.0,85.0
2016041808,85.0,140.0
2016041809,85.0,85.0
2016041810,85.0,160.0
2016041811,85.0,140.0
2016041812,140.0,160.0
2016041813,140.0,110.0
2016041814,142.0,85.0
2016041815,155.0,140.0
2016041816,44.9,140.0
2016041817,46.73,110.0
2016041818,39.0,110.0
2016041819,49.99,110.0
2016041820,49.99,140.0
2016041821,110.0,140.0
2016041822,110.0,39.85
2016041823,120.89174783506277,120.89174783506277
2016041824,140.0,38.95
2016041825,140.0,110.0
2016041826,110.0,39.5
2016041827,120.89174783506277,110.0
2016041828,37.0,110.0
2016041829,54.45,140.0
2016041830,38.0,110.0
2016041831,54.45,110.0
2016041832,110.0,110.0
2016041833,66.3,135.0
2016041834,110.0,135.0
2016041835,110.0,140.0
2016041836,150.0,170.0
2016041837,66.3,170.0
2016041838,110.0,170.0
2016041839,110.0,160.0
2016041840,66.3,160.0
2016041841,66.3,160.0
2016041842,325.0,160.0
2016041843,155.0,170.0
2016041844,66.3,110.0
2016041845,110.0,120.0
2016041846,150.0,140.0
2016041847,85.0,160.0
2016041848,85.0,140.0
2016041901,160.0,140.0
2016041902,160.0,140.0
2016041903,85.0,140.0
2016041904,85.0,160.0
2016041905,85.0,140.0
2016041906,85.0,140.0
2016041907,85.0,85.0
2016041908,85.0,85.0
2016041909,85.0,140.0
2016041910,85.0,85.0
2016041911,140.0,85.0
2016041912,85.0,85.0
2016041913,200.0,85.0
2016041914,150.0,85.0
2016041915,150.0,150.0
2016041916,135.0,155.0
2016041917,135.0,155.0
2016041918,79.89,155.0
2016041919,67.91,150.0
2016041920,67.91,150.0
2016041921,110.0,105.0
2016041922,110.0,105.0
2016041923,110.0,56.0
2016041924,50.17,75.0
2016041925,38.99,105.0
2016041926,110.0,85.0
2016041927,110.0,43.95
2016041928,110.0,42.0
2016041929,98.2,42.0
2016041930,110.0,37.0
2016041931,98.2,120.89174783506277
2016041932,110.0,120.89174783506277
2016041933,107.9,110.0
2016041934,110.0,110.0
2016041935,150.0,105.0
2016041936,150.0,110.0
2016041937,150.0,135.0
2016041938,140.0,135.0
2016041939,150.0,110.0
2016041940,110.0,150.0
2016041941,140.0,105.0
2016041942,150.0,95.0
2016041943,160.0,150.0
2016041944,110.0,44.0
2016041945,110.0,110.0
2016041946,38.73,44.0
2016041947,41.0,38.44
2016041948,36.0,160.0
2016042001,36.0,36.88
2016042002,37.45,120.89174783506277
2016042003,160.0,36.88
2016042004,160.0,38.25
2016042005,160.0,38.25
2016042006,160.0,38.25
2016042007,37.78,37.89
2016042008,160.0,140.0
2016042009,38.95,38.25
2016042010,40.0,37.89
2016042011,160.0,37.0
2016042012,43.78,200.0
2016042013,160.0,160.0
2016042014,150.0,110.0
2016042015,150.0,109.89
2016042016,110.0,109.89
2016042017,120.0,109.89
2016042018,75.0,80.0
2016042019,40.0,40.0
2016042020,110.0,120.89174783506277
2016042021,110.0,99.95
2016042022,110.0,120.89174783506277
2016042023,110.0,37.0
2016042024,39.0,120.89174783506277
2016042025,38.9,120.89174783506277
2016042026,120.89174783506277,120.89174783506277
2016042027,110.0,140.0
2016042028,120.89174783506277,110.0
2016042029,120.89174783506277,140.0
2016042030,120.89174783506277,120.89174783506277
2016042031,120.89174783506277,40.0
2016042032,110.0,110.0
2016042033,110.0,39.0
2016042034,50.0,110.0
2016042035,49.47,110.0
2016042036,110.0,140.0
2016042037,160.0,140.0
2016042038,160.0,140.0
2016042039,110.0,140.0
2016042040,110.0,150.0
2016042041,110.0,170.0
2016042042,120.0,140.0
2016042043,170.0,150.0
2016042044,110.0,140.0
2016042045,140.0,110.0
2016042046,140.0,50.5
2016042047,109.0,120.0
2016042048,39.47,44.0
2016042101,38.94,120.89174783506277
2016042102,140.0,140.0
2016042103,140.0,36.95
2016042104,140.0,200.0
2016042105,38.9,36.95
2016042106,38.94,36.95
2016042107,38.94,38.0
2016042108,37.95,36.88
2016042109,38.79,38.0
2016042110,37.95,38.45
2016042111,38.05,160.0
2016042112,38.9,38.45
2016042113,50.97,38.45
2016042114,40.0,110.0
2016042115,135.0,110.0
2016042116,68.0,110.0
2016042117,66.6,110.0
2016042118,120.89174783506277,79.89
2016042119,140.0,170.0
2016042120,38.75,120.89174783506277
2016042121,39.0,120.89174783506277
2016042122,42.0,120.89174783506277
2016042123,120.89174783506277,110.0
2016042124,38.64,140.0
2016042125,42.0,140.0
2016042126,120.89174783506277,140.0
2016042127,40.0,110.0
2016042128,120.89174783506277,43.95
2016042129,38.7,140.0
2016042130,42.0,49.0
2016042131,40.0,49.0
2016042132,110.0,43.95
2016042133,44.5,85.0
2016042134,120.89174783506277,110.0
2016042135,120.89174783506277,170.0
2016042136,46.66,100.0
2016042137,46.66,110.0
2016042138,120.89174783506277,110.0
2016042139,120.89174783506277,110.0
2016042140,110.0,110.0
2016042141,120.89174783506277,110.0
2016042142,160.0,110.0
2016042143,170.0,170.0
2016042144,110.0,124.0
2016042145,155.0,140.0
2016042146,110.0,140.0
2016042147,40.0,140.0
2016042148,140.0,140.0
2016042201,120.0,160.0
2016042202,120.89174783506277,140.0
2016042203,120.89174783506277,46.75
2016042204,120.89174783506277,140.0
2016042205,140.0,38.7
2016042206,140.0,46.75
2016042207,140.0,120.89174783506277
2016042208,39.0,120.89174783506277
2016042209,37.95,120.89174783506277
2016042210,140.0,37.0
2016042211,160.0,41.0
2016042212,160.0,140.0
2016042213,39.9,42.0
2016042214,39.9,129.0
2016042215,110.0,129.0
2016042216,110.0,150.0
2016042217,120.89174783506277,150.0
2016042218,50.0,150.0
2016042219,120.89174783506277,155.0
2016042220,110.0,150.0
2016042221,50.0,124.0
2016042222,120.89174783506277,124.0
2016042223,41.45,124.0
2016042224,39.75,124.0
2016042225,39.75,129.0
2016042226,39.75,129.0
2016042227,42.0,124.0
2016042228,120.89174783506277,110.0
2016042229,120.89174783506277,124.0
2016042230,120.89174783506277,65.0
2016042231,40.0,65.0
2016042232,110.0,123.0
2016042233,110.0,123.0
2016042234,150.0,110.0
2016042235,150.0,123.0
2016042236,126.0,170.0
2016042237,126.0,150.0
2016042238,126.0,135.0
2016042239,110.0,170.0
2016042240,110.0,170.0
2016042241,110.0,140.0
2016042242,52.95,123.0
2016042243,52.95,123.0
2016042244,43.25,85.0
2016042245,110.0,123.0
2016042246,110.0,150.0
2016042247,49.99,47.0
2016042248,39.49,52.0
2016042301,36.5,200.0
2016042302,160.0,47.0
2016042303,140.0,160.0
2016042304,160.0,200.0
2016042305,140.0,47.0
2016042306,38.59,160.0
2016042307,40.0,140.0
2016042308,40.0,52.0
2016042309,40.0,140.0
2016042310,120.89174783506277,39.0
2016042311,75.0,120.89174783506277
2016042312,56.0,120.89174783506277
2016042313,200.0,140.0
2016042314,110.0,52.0
2016042315,56.0,110.0
2016042316,110.0,52.0
2016042317,110.0,140.0
2016042318,170.0,140.0
2016042319,170.0,52.0
2016042320,136.0,140.0
2016042321,109.89,140.0
2016042322,160.0,110.0
2016042323,109.89,140.0
2016042324,109.89,122.0
2016042325,109.89,122.0
2016042326,56.45,110.0
2016042327,109.0,110.0
2016042328,170.0,79.89
2016042329,109.0,54.45
2016042330,51.79,54.45
2016042331,79.85,38.0
2016042332,135.0,66.05
2016042333,135.0,110.0
2016042334,135.0,110.0
2016042335,135.0,110.0
2016042336,135.0,110.0
2016042337,135.0,110.0
2016042338,135.0,120.0
2016042339,135.0,120.0
2016042340,170.0,110.0
2016042341,170.0,150.0
2016042342,122.0,150.0
2016042343,140.0,170.0
2016042344,43.0,120.0
2016042345,43.25,140.0
2016042346,140.0,140.0
2016042347,120.0,160.0
2016042348,160.0,85.0
2016042401,160.0,85.0
2016042402,160.0,85.0
2016042403,160.0,85.0
2016042404,160.0,160.0
2016042405,160.0,85.0
2016042406,160.0,85.0
2016042407,160.0,85.0
2016042408,39.0,85.0
2016042409,140.0,85.0
2016042410,95.0,85.0
2016042411,39.99,85.0
2016042412,140.0,140.0
2016042413,140.0,140.0
2016042414,160.0,142.0
2016042415,110.0,155.0
2016042416,110.0,44.9
2016042417,39.0,46.73
2016042418,39.0,39.0
2016042419,54.49,49.99
2016042420,39.0,49.99
2016042421,110.0,110.0
2016042422,40.0,110.0
2016042423,110.0,120.89174783506277
2016042424,110.0,140.0
2016042425,110.0,140.0
2016042426,110.0,110.0
2016042427,140.0,120.89174783506277
2016042428,110.0,37.0
2016042429,110.0,54.45
2016042430,52.0,38.0
2016042431,38.04,54.45
2016042432,110.0,110.0
2016042433,110.0,66.3
2016042434,52.0,110.0
2016042435,57.49,110.0
2016042436,140.0,150.0
2016042437,135.0,66.3
2016042438,135.0,110.0
2016042439,170.0,110.0
2016042440,135.0,66.3
2016042441,135.0,66.3
2016042442,135.0,325.0
2016042443,170.0,155.0
2016042444,78.0,66.3
2016042445,78.0,110.0
2016042446,78.0,150.0
2016042447,78.0,85.0
2016042448,120.0,85.0
2016042501,40.0,160.0
2016042502,110.0,160.0
2016042503,110.0,85.0
2016042504,109.0,85.0
2016042505,40.09,85.0
2016042506,140.0,85.0
2016042507,140.0,85.0
2016042508,109.0,85.0
2016042509,160.0,85.0
2016042510,40.0,85.0
2016042511,40.0,140.0
2016042512,39.94,85.0
2016042513,142.0,200.0
2016042514,40.0,150.0
2016042515,55.0,150.0
2016042516,42.0,135.0
2016042517,42.0,135.0
2016042518,110.0,79.89
2016042519,109.0,67.91
2016042520,110.0,67.91
2016042521,109.0,110.0
2016042522,110.0,110.0
2016042523,110.0,110.0
2016042524,109.0,50.17
2016042525,110.0,38.99
2016042526,110.0,110.0
2016042527,110.0,110.0
2016042528,140.0,110.0
2016042529,140.0,98.2
2016042530,140.0,110.0
2016042531,140.0,98.2
2016042532,110.0,110.0
2016042533,140.0,107.9
2016042534,135.0,110.0
2016042535,135.0,150.0
2016042536,135.0,150.0
2016042537,128.89,150.0
2016042538,128.89,140.0
2016042539,128.89,150.0
2016042540,128.89,110.0
2016042541,160.0,140.0
2016042542,160.0,150.0
2016042543,160.0,160.0
2016042544,125.0,110.0
2016042545,110.0,110.0
2016042546,110.0,38.73
2016042547,140.0,41.0
2016042548,40.55,36.0
2016042601,45.0,36.0
2016042602,39.43,37.45
2016042603,39.47,160.0
2016042604,41.0,160.0
2016042605,41.0,160.0
2016042606,39.5,160.0
2016042607,160.0,37.78
2016042608,160.0,160.0
2016042609,39.5,38.95
2016042610,140.0,40.0
2016042611,47.4,160.0
2016042612,140.0,43.78
2016042613,200.0,160.0
2016042614,170.0,150.0
2016042615,150.0,150.0
2016042616,170.0,110.0
2016042617,170.0,120.0
2016042618,135.0,75.0
2016042619,160.0,40.0
2016042620,129.0,110.0
2016042621,135.0,110.0
2016042622,170.0,110.0
2016042623,170.0,110.0
2016042624,110.0,39.0
2016042625,135.0,38.9
2016042626,135.0,120.89174783506277
2016042627,62.0,110.0
2016042628,49.95,120.89174783506277
2016042629,140.0,120.89174783506277
2016042630,150.0,120.89174783506277
2016042631,55.55,120.89174783506277
2016042632,150.0,110.0
2016042633,150.0,110.0
2016042634,150.0,50.0
2016042635,150.0,49.47
2016042636,150.0,110.0
2016042637,110.0,160.0
2016042638,110.0,160.0
2016042639,150.0,110.0
2016042640,150.0,110.0
2016042641,110.0,110.0
2016042642,160.0,120.0
2016042643,160.0,170.0
2016042644,110.0,110.0
2016042645,110.0,140.0
2016042646,95.6,140.0
2016042647,160.0,109.0
2016042648,46.0,39.47
2016042701,46.0,38.94
2016042702,140.0,140.0
2016042703,46.0,140.0
2016042704,110.0,140.0
2016042705,54.49,38.9
2016042706,110.0,38.94
2016042707,140.0,38.94
2016042708,160.0,37.95
2016042709,46.0,38.79
2016042710,46.0,37.95
2016042711,46.0,38.05
2016042712,160.0,38.9
2016042713,155.0,50.97
2016042714,600.0,40.0
2016042715,170.0,135.0
